ISBN,End Date,Title,Author,Interval,Volume,Value,ASP,RRP,Binding,Imprint,Publisher Group,Product Class,Product Category,Publication Date,Country of Publication
9780722532935,2019-05-11,"Alchemist,The","Coelho, Paulo",201919,475.0,3735.57,7.8644,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-05-11,"Very Hungry Caterpillar,The","Carle, Eric",201919,0.0,8328.43,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-05-11,"Very Hungry Caterpillar,The","Carle, Eric",201919,1904.0,8328.43,4.3742,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-05-18,"Very Hungry Caterpillar,The","Carle, Eric",201920,0.0,8120.12,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-05-18,"Alchemist,The","Coelho, Paulo",201920,422.0,3366.06,7.9764,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-05-18,"Very Hungry Caterpillar,The","Carle, Eric",201920,1924.0,8120.12,4.2204,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-05-25,"Alchemist,The","Coelho, Paulo",201921,458.0,3816.24,8.3324,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-05-25,"Very Hungry Caterpillar,The","Carle, Eric",201921,1833.0,7890.65,4.3048,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-05-25,"Very Hungry Caterpillar,The","Carle, Eric",201921,0.0,7890.65,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-06-01,"Alchemist,The","Coelho, Paulo",201922,501.0,4194.15,8.3716,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-06-01,"Very Hungry Caterpillar,The","Carle, Eric",201922,2011.0,9016.48,4.4836,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-06-01,"Very Hungry Caterpillar,The","Carle, Eric",201922,0.0,9016.48,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-06-08,"Alchemist,The","Coelho, Paulo",201923,467.0,3981.01,8.5246,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-06-08,"Very Hungry Caterpillar,The","Carle, Eric",201923,2051.0,8358.0,4.0751,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-06-08,"Very Hungry Caterpillar,The","Carle, Eric",201923,0.0,8358.0,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-06-15,"Very Hungry Caterpillar,The","Carle, Eric",201924,2305.0,9865.5,4.28,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-06-15,"Very Hungry Caterpillar,The","Carle, Eric",201924,0.0,9865.5,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-06-15,"Alchemist,The","Coelho, Paulo",201924,524.0,4281.35,8.1705,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-06-22,"Very Hungry Caterpillar,The","Carle, Eric",201925,1846.0,8353.89,4.5254,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-06-22,"Very Hungry Caterpillar,The","Carle, Eric",201925,0.0,8353.89,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-06-22,"Alchemist,The","Coelho, Paulo",201925,456.0,3919.42,8.5952,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-06-29,"Very Hungry Caterpillar,The","Carle, Eric",201926,0.0,8229.76,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-06-29,"Alchemist,The","Coelho, Paulo",201926,466.0,3972.91,8.5256,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-06-29,"Very Hungry Caterpillar,The","Carle, Eric",201926,1636.0,8229.76,5.0304,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-07-06,"Very Hungry Caterpillar,The","Carle, Eric",201927,0.0,8261.23,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-07-06,"Alchemist,The","Coelho, Paulo",201927,557.0,4701.66,8.441,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-07-06,"Very Hungry Caterpillar,The","Carle, Eric",201927,1605.0,8261.23,5.1472,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-07-13,"Very Hungry Caterpillar,The","Carle, Eric",201928,0.0,8547.17,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-07-13,"Alchemist,The","Coelho, Paulo",201928,514.0,4339.7,8.443,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-07-13,"Very Hungry Caterpillar,The","Carle, Eric",201928,1724.0,8547.17,4.9578,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2019-07-20,"Very Hungry Caterpillar,The","Carle, Eric",201929,1741.0,8760.24,5.0317,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-07-20,"Alchemist,The","Coelho, Paulo",201929,512.0,4570.06,8.9259,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-07-20,"Very Hungry Caterpillar,The","Carle, Eric",201929,0.0,8760.24,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-07-27,"Alchemist,The","Coelho, Paulo",201930,438.0,3799.74,8.6752,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-07-27,"Very Hungry Caterpillar,The","Carle, Eric",201930,1537.0,7653.05,4.9792,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-07-27,"Very Hungry Caterpillar,The","Carle, Eric",201930,0.0,7653.05,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-08-03,"Very Hungry Caterpillar,The","Carle, Eric",201931,1698.0,8681.08,5.1125,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-08-03,"Very Hungry Caterpillar,The","Carle, Eric",201931,0.0,8681.08,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-08-03,"Alchemist,The","Coelho, Paulo",201931,560.0,4926.64,8.7976,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-08-10,"Very Hungry Caterpillar,The","Carle, Eric",201932,1798.0,9077.3,5.0486,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-08-10,"Very Hungry Caterpillar,The","Carle, Eric",201932,0.0,9077.3,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-08-10,"Alchemist,The","Coelho, Paulo",201932,562.0,4758.87,8.4677,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-08-17,"Very Hungry Caterpillar,The","Carle, Eric",201933,1730.0,8875.0,5.1301,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-08-17,"Very Hungry Caterpillar,The","Carle, Eric",201933,0.0,8875.0,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-08-17,"Alchemist,The","Coelho, Paulo",201933,560.0,4666.7,8.3334,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2019-08-24,"Alchemist,The","Coelho, Paulo",201934,558.0,4702.85,8.428,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-08-24,"Very Hungry Caterpillar,The","Carle, Eric",201934,0.0,7651.62,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-08-24,"Very Hungry Caterpillar,The","Carle, Eric",201934,1499.0,7651.62,5.1045,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2019-08-31,"Very Hungry Caterpillar,The","Carle, Eric",201935,1540.0,7751.56,5.0335,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-08-31,"Alchemist,The","Coelho, Paulo",201935,500.0,4233.93,8.4679,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-08-31,"Very Hungry Caterpillar,The","Carle, Eric",201935,0.0,7751.56,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-09-07,"Alchemist,The","Coelho, Paulo",201936,514.0,4279.71,8.3263,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-09-07,"Very Hungry Caterpillar,The","Carle, Eric",201936,1611.0,8129.01,5.0459,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-09-07,"Very Hungry Caterpillar,The","Carle, Eric",201936,0.0,8129.01,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-09-14,"Alchemist,The","Coelho, Paulo",201937,484.0,4089.67,8.4497,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-09-14,"Very Hungry Caterpillar,The","Carle, Eric",201937,1558.0,7973.11,5.1175,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-09-14,"Very Hungry Caterpillar,The","Carle, Eric",201937,0.0,7973.11,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-09-21,"Alchemist,The","Coelho, Paulo",201938,439.0,3686.63,8.3978,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-09-21,"Very Hungry Caterpillar,The","Carle, Eric",201938,1460.0,7339.22,5.0269,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-09-21,"Very Hungry Caterpillar,The","Carle, Eric",201938,0.0,7339.22,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2019-09-28,"Very Hungry Caterpillar,The","Carle, Eric",201939,0.0,8331.41,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-09-28,"Very Hungry Caterpillar,The","Carle, Eric",201939,1640.0,8331.41,5.0801,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-09-28,"Alchemist,The","Coelho, Paulo",201939,478.0,3770.97,7.8891,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-10-05,"Very Hungry Caterpillar,The","Carle, Eric",201940,1635.0,8128.55,4.9716,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-10-05,"Very Hungry Caterpillar,The","Carle, Eric",201940,0.0,8128.55,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-10-05,"Alchemist,The","Coelho, Paulo",201940,576.0,4091.07,7.1026,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-10-12,"Very Hungry Caterpillar,The","Carle, Eric",201941,0.0,8298.89,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-10-12,"Alchemist,The","Coelho, Paulo",201941,489.0,4001.96,8.184,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-10-12,"Very Hungry Caterpillar,The","Carle, Eric",201941,1664.0,8298.89,4.9873,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-10-19,"Very Hungry Caterpillar,The","Carle, Eric",201942,0.0,8176.73,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-10-19,"Alchemist,The","Coelho, Paulo",201942,512.0,4079.61,7.968,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-10-19,"Very Hungry Caterpillar,The","Carle, Eric",201942,1631.0,8176.73,5.0133,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-10-26,"Very Hungry Caterpillar,The","Carle, Eric",201943,0.0,8181.34,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-10-26,"Alchemist,The","Coelho, Paulo",201943,492.0,3908.08,7.9433,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-10-26,"Very Hungry Caterpillar,The","Carle, Eric",201943,1618.0,8181.34,5.0565,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-11-02,"Alchemist,The","Coelho, Paulo",201944,558.0,4352.6,7.8004,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-11-02,"Very Hungry Caterpillar,The","Carle, Eric",201944,1546.0,7665.91,4.9585,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-11-02,"Very Hungry Caterpillar,The","Carle, Eric",201944,0.0,7665.91,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2019-11-09,"Very Hungry Caterpillar,The","Carle, Eric",201945,0.0,8410.79,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-11-09,"Very Hungry Caterpillar,The","Carle, Eric",201945,1695.0,8410.79,4.9621,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-11-09,"Alchemist,The","Coelho, Paulo",201945,492.0,3910.67,7.9485,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-11-16,"Very Hungry Caterpillar,The","Carle, Eric",201946,1718.0,8565.56,4.9858,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-11-16,"Alchemist,The","Coelho, Paulo",201946,468.0,3525.18,7.5324,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-11-16,"Very Hungry Caterpillar,The","Carle, Eric",201946,0.0,8565.56,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-11-23,"Very Hungry Caterpillar,The","Carle, Eric",201947,1749.0,8740.15,4.9972,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-11-23,"Alchemist,The","Coelho, Paulo",201947,559.0,3841.78,6.8726,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-11-23,"Very Hungry Caterpillar,The","Carle, Eric",201947,0.0,8740.15,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2019-11-30,"Alchemist,The","Coelho, Paulo",201948,697.0,4692.35,6.7322,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2019-11-30,"Very Hungry Caterpillar,The","Carle, Eric",201948,0.0,11211.5,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-11-30,"Very Hungry Caterpillar,The","Carle, Eric",201948,2274.0,11211.5,4.9303,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-12-07,"Very Hungry Caterpillar,The","Carle, Eric",201949,0.0,13096.19,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2019-12-07,"Very Hungry Caterpillar,The","Carle, Eric",201949,2589.0,13096.19,5.0584,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2019-12-07,"Alchemist,The","Coelho, Paulo",201949,767.0,5628.25,7.338,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2019-12-14,"Alchemist,The","Coelho, Paulo",201950,931.0,7520.19,8.0775,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2019-12-14,"Very Hungry Caterpillar,The","Carle, Eric",201950,2701.0,14186.89,5.2525,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2019-12-14,"Very Hungry Caterpillar,The","Carle, Eric",201950,0.0,14186.89,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2019-12-21,"Very Hungry Caterpillar,The","Carle, Eric",201951,0.0,17257.55,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
